loss,val_loss
44.12982536080895,38.668176982217204
31.144078424017174,26.723333450134643
18.864742940528064,18.5738655592867
13.084348654423222,15.66592105705581
10.413612071707297,14.4174141398447
7.945819709189643,15.252378041158893
7.329617838347815,14.908955636852516
7.232142601119007,15.167050847036396
7.16920652283703,14.766479309447512
7.047944408609757,14.268817810241334
